userID,email,gameID,title,status,price,progress
user_unique_362,player_362@steam.ua,40362,Game Vol.362,In Library,9.99,77%
user_unique_363,player_363@steam.ua,40363,Game Vol.363,In Library,59.99,11%
user_unique_364,player_364@steam.ua,40364,Game Vol.364,In Library,0.0,47%
user_unique_365,player_365@steam.ua,40365,Game Vol.365,Installed,0.0,26%
user_unique_366,player_366@steam.ua,40366,Game Vol.366,Installed,29.5,63%
user_unique_367,player_367@steam.ua,40367,Game Vol.367,Installed,29.5,65%
user_unique_368,player_368@steam.ua,40368,Game Vol.368,Running,9.99,8%
user_unique_369,player_369@steam.ua,40369,Game Vol.369,Running,0.0,6%
user_unique_370,player_370@steam.ua,40370,Game Vol.370,Running,59.99,63%
user_unique_371,player_371@steam.ua,40371,Game Vol.371,Installed,0.0,65%
user_unique_372,player_372@steam.ua,40372,Game Vol.372,In Library,59.99,70%
user_unique_373,player_373@steam.ua,40373,Game Vol.373,Installed,9.99,32%
user_unique_374,player_374@steam.ua,40374,Game Vol.374,Installed,19.99,49%
user_unique_375,player_375@steam.ua,40375,Game Vol.375,Running,59.99,91%
user_unique_376,player_376@steam.ua,40376,Game Vol.376,Running,0.0,68%
user_unique_377,player_377@steam.ua,40377,Game Vol.377,Running,19.99,25%
user_unique_378,player_378@steam.ua,40378,Game Vol.378,Running,9.99,56%
user_unique_379,player_379@steam.ua,40379,Game Vol.379,Running,19.99,52%
user_unique_380,player_380@steam.ua,40380,Game Vol.380,Installed,29.5,100%
user_unique_381,player_381@steam.ua,40381,Game Vol.381,Installed,19.99,100%
user_unique_382,player_382@steam.ua,40382,Game Vol.382,Installed,19.99,74%
user_unique_383,player_383@steam.ua,40383,Game Vol.383,Running,19.99,53%
user_unique_384,player_384@steam.ua,40384,Game Vol.384,In Library,19.99,5%
user_unique_385,player_385@steam.ua,40385,Game Vol.385,Running,0.0,94%
user_unique_386,player_386@steam.ua,40386,Game Vol.386,Installed,0.0,99%
user_unique_387,player_387@steam.ua,40387,Game Vol.387,Running,9.99,68%
user_unique_388,player_388@steam.ua,40388,Game Vol.388,Installed,0.0,64%
user_unique_389,player_389@steam.ua,40389,Game Vol.389,Running,59.99,54%
user_unique_390,player_390@steam.ua,40390,Game Vol.390,In Library,0.0,8%
user_unique_391,player_391@steam.ua,40391,Game Vol.391,In Library,0.0,39%
user_unique_392,player_392@steam.ua,40392,Game Vol.392,Installed,9.99,60%
user_unique_393,player_393@steam.ua,40393,Game Vol.393,Running,19.99,33%
user_unique_394,player_394@steam.ua,40394,Game Vol.394,Running,9.99,53%
user_unique_395,player_395@steam.ua,40395,Game Vol.395,In Library,19.99,27%
user_unique_396,player_396@steam.ua,40396,Game Vol.396,Running,59.99,72%
user_unique_397,player_397@steam.ua,40397,Game Vol.397,Running,59.99,47%
user_unique_398,player_398@steam.ua,40398,Game Vol.398,Running,59.99,84%
user_unique_399,player_399@steam.ua,40399,Game Vol.399,Installed,59.99,64%
user_unique_400,player_400@steam.ua,40400,Game Vol.400,Running,9.99,46%
user_unique_401,player_401@steam.ua,40401,Game Vol.401,Running,9.99,71%
user_unique_402,player_402@steam.ua,40402,Game Vol.402,Running,29.5,71%
user_unique_403,player_403@steam.ua,40403,Game Vol.403,Running,0.0,59%
user_unique_404,player_404@steam.ua,40404,Game Vol.404,Running,9.99,89%
user_unique_405,player_405@steam.ua,40405,Game Vol.405,Running,59.99,2%
user_unique_406,player_406@steam.ua,40406,Game Vol.406,In Library,9.99,53%
user_unique_407,player_407@steam.ua,40407,Game Vol.407,In Library,0.0,33%
user_unique_408,player_408@steam.ua,40408,Game Vol.408,In Library,19.99,31%
user_unique_409,player_409@steam.ua,40409,Game Vol.409,In Library,29.5,39%
user_unique_410,player_410@steam.ua,40410,Game Vol.410,Running,59.99,54%
user_unique_411,player_411@steam.ua,40411,Game Vol.411,Installed,19.99,21%
user_unique_412,player_412@steam.ua,40412,Game Vol.412,Running,9.99,16%
user_unique_413,player_413@steam.ua,40413,Game Vol.413,In Library,9.99,9%
user_unique_414,player_414@steam.ua,40414,Game Vol.414,In Library,0.0,90%
user_unique_415,player_415@steam.ua,40415,Game Vol.415,Running,59.99,42%
user_unique_416,player_416@steam.ua,40416,Game Vol.416,Installed,9.99,9%
user_unique_417,player_417@steam.ua,40417,Game Vol.417,Installed,19.99,93%
user_unique_418,player_418@steam.ua,40418,Game Vol.418,In Library,0.0,12%
user_unique_419,player_419@steam.ua,40419,Game Vol.419,Installed,0.0,77%
user_unique_420,player_420@steam.ua,40420,Game Vol.420,Installed,19.99,35%
user_unique_421,player_421@steam.ua,40421,Game Vol.421,In Library,0.0,79%
user_unique_422,player_422@steam.ua,40422,Game Vol.422,In Library,29.5,100%
user_unique_423,player_423@steam.ua,40423,Game Vol.423,Running,59.99,15%
user_unique_424,player_424@steam.ua,40424,Game Vol.424,Running,19.99,81%
user_unique_425,player_425@steam.ua,40425,Game Vol.425,Running,29.5,99%
user_unique_426,player_426@steam.ua,40426,Game Vol.426,Running,0.0,21%
user_unique_427,player_427@steam.ua,40427,Game Vol.427,Installed,59.99,25%
user_unique_428,player_428@steam.ua,40428,Game Vol.428,Installed,19.99,62%
user_unique_429,player_429@steam.ua,40429,Game Vol.429,Installed,9.99,81%
user_unique_430,player_430@steam.ua,40430,Game Vol.430,Running,59.99,27%
user_unique_431,player_431@steam.ua,40431,Game Vol.431,In Library,0.0,43%
user_unique_432,player_432@steam.ua,40432,Game Vol.432,In Library,19.99,68%
user_unique_433,player_433@steam.ua,40433,Game Vol.433,Running,19.99,59%
user_unique_434,player_434@steam.ua,40434,Game Vol.434,In Library,19.99,9%
user_unique_435,player_435@steam.ua,40435,Game Vol.435,Installed,9.99,76%
user_unique_436,player_436@steam.ua,40436,Game Vol.436,Installed,59.99,32%
user_unique_437,player_437@steam.ua,40437,Game Vol.437,Installed,19.99,51%
user_unique_438,player_438@steam.ua,40438,Game Vol.438,In Library,9.99,61%
user_unique_439,player_439@steam.ua,40439,Game Vol.439,Running,19.99,3%
user_unique_440,player_440@steam.ua,40440,Game Vol.440,Installed,0.0,90%
user_unique_441,player_441@steam.ua,40441,Game Vol.441,Installed,9.99,88%
user_unique_442,player_442@steam.ua,40442,Game Vol.442,Running,9.99,48%
user_unique_443,player_443@steam.ua,40443,Game Vol.443,Installed,9.99,19%
user_unique_444,player_444@steam.ua,40444,Game Vol.444,Running,29.5,36%
user_unique_445,player_445@steam.ua,40445,Game Vol.445,Running,0.0,67%
user_unique_446,player_446@steam.ua,40446,Game Vol.446,Running,59.99,100%
user_unique_447,player_447@steam.ua,40447,Game Vol.447,Installed,9.99,81%
user_unique_448,player_448@steam.ua,40448,Game Vol.448,Running,29.5,58%
user_unique_449,player_449@steam.ua,40449,Game Vol.449,Installed,19.99,32%
user_unique_450,player_450@steam.ua,40450,Game Vol.450,Running,29.5,100%
user_unique_451,player_451@steam.ua,40451,Game Vol.451,In Library,59.99,23%
user_unique_452,player_452@steam.ua,40452,Game Vol.452,Installed,0.0,6%
user_unique_453,player_453@steam.ua,40453,Game Vol.453,Running,59.99,73%
user_unique_454,player_454@steam.ua,40454,Game Vol.454,Running,0.0,62%
user_unique_455,player_455@steam.ua,40455,Game Vol.455,Running,29.5,32%
user_unique_456,player_456@steam.ua,40456,Game Vol.456,Installed,19.99,32%
user_unique_457,player_457@steam.ua,40457,Game Vol.457,Installed,19.99,88%
user_unique_458,player_458@steam.ua,40458,Game Vol.458,Installed,29.5,28%
user_unique_459,player_459@steam.ua,40459,Game Vol.459,Running,19.99,86%
user_unique_460,player_460@steam.ua,40460,Game Vol.460,Installed,29.5,91%
user_unique_461,player_461@steam.ua,40461,Game Vol.461,In Library,59.99,0%
user_unique_462,player_462@steam.ua,40462,Game Vol.462,Running,0.0,6%
user_unique_463,player_463@steam.ua,40463,Game Vol.463,Running,29.5,49%
user_unique_464,player_464@steam.ua,40464,Game Vol.464,In Library,29.5,49%
user_unique_465,player_465@steam.ua,40465,Game Vol.465,Installed,29.5,20%
user_unique_466,player_466@steam.ua,40466,Game Vol.466,Running,0.0,30%
user_unique_467,player_467@steam.ua,40467,Game Vol.467,Running,59.99,8%
user_unique_468,player_468@steam.ua,40468,Game Vol.468,In Library,0.0,64%
user_unique_469,player_469@steam.ua,40469,Game Vol.469,In Library,29.5,68%
user_unique_470,player_470@steam.ua,40470,Game Vol.470,Installed,59.99,39%
user_unique_471,player_471@steam.ua,40471,Game Vol.471,In Library,0.0,62%
user_unique_472,player_472@steam.ua,40472,Game Vol.472,Installed,29.5,56%
user_unique_473,player_473@steam.ua,40473,Game Vol.473,In Library,29.5,32%
user_unique_474,player_474@steam.ua,40474,Game Vol.474,Running,29.5,91%
user_unique_475,player_475@steam.ua,40475,Game Vol.475,Installed,59.99,80%
user_unique_476,player_476@steam.ua,40476,Game Vol.476,In Library,19.99,93%
user_unique_477,player_477@steam.ua,40477,Game Vol.477,In Library,0.0,43%
user_unique_478,player_478@steam.ua,40478,Game Vol.478,Running,19.99,78%
user_unique_479,player_479@steam.ua,40479,Game Vol.479,Running,9.99,52%
user_unique_480,player_480@steam.ua,40480,Game Vol.480,Installed,59.99,96%
user_unique_481,player_481@steam.ua,40481,Game Vol.481,In Library,29.5,34%
user_unique_482,player_482@steam.ua,40482,Game Vol.482,In Library,0.0,31%
user_unique_483,player_483@steam.ua,40483,Game Vol.483,Running,59.99,88%
user_unique_484,player_484@steam.ua,40484,Game Vol.484,In Library,0.0,68%
user_unique_485,player_485@steam.ua,40485,Game Vol.485,Installed,59.99,38%
user_unique_486,player_486@steam.ua,40486,Game Vol.486,Installed,19.99,49%
user_unique_487,player_487@steam.ua,40487,Game Vol.487,Installed,9.99,17%
user_unique_488,player_488@steam.ua,40488,Game Vol.488,Running,9.99,90%
user_unique_489,player_489@steam.ua,40489,Game Vol.489,In Library,59.99,5%
user_unique_490,player_490@steam.ua,40490,Game Vol.490,In Library,59.99,0%
user_unique_491,player_491@steam.ua,40491,Game Vol.491,Running,9.99,97%
user_unique_492,player_492@steam.ua,40492,Game Vol.492,Running,59.99,32%
user_unique_493,player_493@steam.ua,40493,Game Vol.493,In Library,19.99,35%
user_unique_494,player_494@steam.ua,40494,Game Vol.494,Running,9.99,65%
user_unique_495,player_495@steam.ua,40495,Game Vol.495,Running,9.99,2%
user_unique_496,player_496@steam.ua,40496,Game Vol.496,In Library,9.99,50%
user_unique_497,player_497@steam.ua,40497,Game Vol.497,Running,0.0,38%
user_unique_498,player_498@steam.ua,40498,Game Vol.498,In Library,59.99,30%
user_unique_499,player_499@steam.ua,40499,Game Vol.499,In Library,0.0,84%
user_unique_500,player_500@steam.ua,40500,Game Vol.500,In Library,0.0,71%
user_unique_501,player_501@steam.ua,40501,Game Vol.501,Installed,29.5,33%
user_unique_502,player_502@steam.ua,40502,Game Vol.502,In Library,9.99,68%
user_unique_503,player_503@steam.ua,40503,Game Vol.503,Installed,59.99,79%
user_unique_504,player_504@steam.ua,40504,Game Vol.504,Running,29.5,40%
user_unique_505,player_505@steam.ua,40505,Game Vol.505,In Library,29.5,82%
user_unique_506,player_506@steam.ua,40506,Game Vol.506,Installed,0.0,60%
user_unique_507,player_507@steam.ua,40507,Game Vol.507,In Library,59.99,25%
user_unique_508,player_508@steam.ua,40508,Game Vol.508,Installed,0.0,76%
user_unique_509,player_509@steam.ua,40509,Game Vol.509,In Library,0.0,15%
user_unique_510,player_510@steam.ua,40510,Game Vol.510,In Library,9.99,29%
user_unique_511,player_511@steam.ua,40511,Game Vol.511,Installed,59.99,94%
user_unique_512,player_512@steam.ua,40512,Game Vol.512,In Library,9.99,61%
user_unique_513,player_513@steam.ua,40513,Game Vol.513,Running,59.99,23%
user_unique_514,player_514@steam.ua,40514,Game Vol.514,Installed,19.99,17%
user_unique_515,player_515@steam.ua,40515,Game Vol.515,Running,9.99,77%
user_unique_516,player_516@steam.ua,40516,Game Vol.516,Installed,29.5,95%
user_unique_517,player_517@steam.ua,40517,Game Vol.517,Running,9.99,25%
user_unique_518,player_518@steam.ua,40518,Game Vol.518,Installed,59.99,75%
user_unique_519,player_519@steam.ua,40519,Game Vol.519,Installed,19.99,41%
user_unique_520,player_520@steam.ua,40520,Game Vol.520,Installed,0.0,9%
user_unique_521,player_521@steam.ua,40521,Game Vol.521,In Library,29.5,65%
user_unique_522,player_522@steam.ua,40522,Game Vol.522,Running,9.99,61%
user_unique_523,player_523@steam.ua,40523,Game Vol.523,In Library,29.5,33%
user_unique_524,player_524@steam.ua,40524,Game Vol.524,In Library,9.99,24%
user_unique_525,player_525@steam.ua,40525,Game Vol.525,In Library,19.99,55%
user_unique_526,player_526@steam.ua,40526,Game Vol.526,Installed,19.99,8%
user_unique_527,player_527@steam.ua,40527,Game Vol.527,In Library,19.99,13%
user_unique_528,player_528@steam.ua,40528,Game Vol.528,In Library,19.99,8%
user_unique_529,player_529@steam.ua,40529,Game Vol.529,Running,0.0,44%
user_unique_530,player_530@steam.ua,40530,Game Vol.530,Installed,59.99,63%
user_unique_531,player_531@steam.ua,40531,Game Vol.531,In Library,59.99,1%
user_unique_532,player_532@steam.ua,40532,Game Vol.532,Installed,29.5,19%
user_unique_533,player_533@steam.ua,40533,Game Vol.533,In Library,29.5,79%
user_unique_534,player_534@steam.ua,40534,Game Vol.534,Running,29.5,39%
user_unique_535,player_535@steam.ua,40535,Game Vol.535,Installed,19.99,23%
user_unique_536,player_536@steam.ua,40536,Game Vol.536,In Library,9.99,35%
user_unique_537,player_537@steam.ua,40537,Game Vol.537,In Library,19.99,1%
user_unique_538,player_538@steam.ua,40538,Game Vol.538,Installed,19.99,80%
user_unique_539,player_539@steam.ua,40539,Game Vol.539,In Library,59.99,3%
user_unique_540,player_540@steam.ua,40540,Game Vol.540,Running,9.99,65%
user_unique_541,player_541@steam.ua,40541,Game Vol.541,Running,29.5,4%
user_unique_542,player_542@steam.ua,40542,Game Vol.542,Installed,9.99,9%
user_unique_543,player_543@steam.ua,40543,Game Vol.543,Installed,9.99,47%
user_unique_544,player_544@steam.ua,40544,Game Vol.544,Installed,19.99,83%
user_unique_545,player_545@steam.ua,40545,Game Vol.545,Running,29.5,53%
user_unique_546,player_546@steam.ua,40546,Game Vol.546,In Library,0.0,77%
user_unique_547,player_547@steam.ua,40547,Game Vol.547,Installed,0.0,89%
user_unique_548,player_548@steam.ua,40548,Game Vol.548,Running,9.99,13%
user_unique_549,player_549@steam.ua,40549,Game Vol.549,In Library,19.99,11%
user_unique_550,player_550@steam.ua,40550,Game Vol.550,Running,0.0,66%
user_unique_551,player_551@steam.ua,40551,Game Vol.551,In Library,9.99,80%
user_unique_552,player_552@steam.ua,40552,Game Vol.552,In Library,29.5,70%
user_unique_553,player_553@steam.ua,40553,Game Vol.553,In Library,19.99,86%
user_unique_554,player_554@steam.ua,40554,Game Vol.554,Installed,19.99,0%
user_unique_555,player_555@steam.ua,40555,Game Vol.555,In Library,9.99,29%
user_unique_556,player_556@steam.ua,40556,Game Vol.556,Running,0.0,11%
user_unique_557,player_557@steam.ua,40557,Game Vol.557,Installed,19.99,16%
user_unique_558,player_558@steam.ua,40558,Game Vol.558,Running,29.5,17%
user_unique_559,player_559@steam.ua,40559,Game Vol.559,Installed,29.5,85%
user_unique_560,player_560@steam.ua,40560,Game Vol.560,In Library,29.5,69%
user_unique_561,player_561@steam.ua,40561,Game Vol.561,Installed,0.0,27%
user_unique_562,player_562@steam.ua,40562,Game Vol.562,In Library,29.5,31%
user_unique_563,player_563@steam.ua,40563,Game Vol.563,Running,9.99,0%
user_unique_564,player_564@steam.ua,40564,Game Vol.564,Installed,9.99,95%
user_unique_565,player_565@steam.ua,40565,Game Vol.565,Installed,59.99,54%
user_unique_566,player_566@steam.ua,40566,Game Vol.566,Installed,29.5,81%
user_unique_567,player_567@steam.ua,40567,Game Vol.567,Running,59.99,23%
user_unique_568,player_568@steam.ua,40568,Game Vol.568,In Library,59.99,65%
user_unique_569,player_569@steam.ua,40569,Game Vol.569,In Library,0.0,28%
user_unique_570,player_570@steam.ua,40570,Game Vol.570,Installed,29.5,58%
user_unique_571,player_571@steam.ua,40571,Game Vol.571,Installed,59.99,59%
user_unique_572,player_572@steam.ua,40572,Game Vol.572,Running,29.5,83%
user_unique_573,player_573@steam.ua,40573,Game Vol.573,In Library,0.0,3%
user_unique_574,player_574@steam.ua,40574,Game Vol.574,Running,9.99,2%
user_unique_575,player_575@steam.ua,40575,Game Vol.575,Running,0.0,48%
user_unique_576,player_576@steam.ua,40576,Game Vol.576,Running,59.99,23%
user_unique_577,player_577@steam.ua,40577,Game Vol.577,In Library,19.99,78%
user_unique_578,player_578@steam.ua,40578,Game Vol.578,In Library,0.0,74%
user_unique_579,player_579@steam.ua,40579,Game Vol.579,Installed,59.99,91%
user_unique_580,player_580@steam.ua,40580,Game Vol.580,In Library,19.99,0%
user_unique_581,player_581@steam.ua,40581,Game Vol.581,Running,29.5,53%
user_unique_582,player_582@steam.ua,40582,Game Vol.582,In Library,19.99,98%
user_unique_583,player_583@steam.ua,40583,Game Vol.583,Running,29.5,25%
user_unique_584,player_584@steam.ua,40584,Game Vol.584,In Library,0.0,80%
user_unique_585,player_585@steam.ua,40585,Game Vol.585,Installed,19.99,24%
user_unique_586,player_586@steam.ua,40586,Game Vol.586,Running,0.0,11%
user_unique_587,player_587@steam.ua,40587,Game Vol.587,Running,29.5,75%
user_unique_588,player_588@steam.ua,40588,Game Vol.588,Installed,29.5,4%
user_unique_589,player_589@steam.ua,40589,Game Vol.589,Running,9.99,47%
user_unique_590,player_590@steam.ua,40590,Game Vol.590,In Library,0.0,17%
user_unique_591,player_591@steam.ua,40591,Game Vol.591,In Library,0.0,36%
user_unique_592,player_592@steam.ua,40592,Game Vol.592,In Library,19.99,77%
user_unique_593,player_593@steam.ua,40593,Game Vol.593,Running,9.99,64%
user_unique_594,player_594@steam.ua,40594,Game Vol.594,In Library,29.5,40%
user_unique_595,player_595@steam.ua,40595,Game Vol.595,In Library,9.99,94%
user_unique_596,player_596@steam.ua,40596,Game Vol.596,In Library,29.5,18%
user_unique_597,player_597@steam.ua,40597,Game Vol.597,Installed,0.0,25%
user_unique_598,player_598@steam.ua,40598,Game Vol.598,Installed,29.5,7%
user_unique_599,player_599@steam.ua,40599,Game Vol.599,In Library,0.0,35%
user_unique_600,player_600@steam.ua,40600,Game Vol.600,Running,9.99,33%
user_unique_601,player_601@steam.ua,40601,Game Vol.601,In Library,29.5,65%
user_unique_602,player_602@steam.ua,40602,Game Vol.602,Installed,29.5,1%
user_unique_603,player_603@steam.ua,40603,Game Vol.603,In Library,29.5,59%
user_unique_604,player_604@steam.ua,40604,Game Vol.604,Installed,19.99,52%
user_unique_605,player_605@steam.ua,40605,Game Vol.605,Installed,0.0,85%
user_unique_606,player_606@steam.ua,40606,Game Vol.606,In Library,59.99,17%
user_unique_607,player_607@steam.ua,40607,Game Vol.607,Installed,19.99,62%
user_unique_608,player_608@steam.ua,40608,Game Vol.608,Running,9.99,62%
user_unique_609,player_609@steam.ua,40609,Game Vol.609,Installed,19.99,74%
user_unique_610,player_610@steam.ua,40610,Game Vol.610,Running,29.5,52%
user_unique_611,player_611@steam.ua,40611,Game Vol.611,In Library,19.99,65%
user_unique_612,player_612@steam.ua,40612,Game Vol.612,Installed,9.99,25%
user_unique_613,player_613@steam.ua,40613,Game Vol.613,Running,9.99,45%
user_unique_614,player_614@steam.ua,40614,Game Vol.614,Installed,0.0,97%
user_unique_615,player_615@steam.ua,40615,Game Vol.615,In Library,0.0,97%
user_unique_616,player_616@steam.ua,40616,Game Vol.616,Running,19.99,60%
user_unique_617,player_617@steam.ua,40617,Game Vol.617,In Library,29.5,46%
user_unique_618,player_618@steam.ua,40618,Game Vol.618,In Library,9.99,38%
user_unique_619,player_619@steam.ua,40619,Game Vol.619,Installed,9.99,24%
user_unique_620,player_620@steam.ua,40620,Game Vol.620,Running,29.5,94%
user_unique_621,player_621@steam.ua,40621,Game Vol.621,In Library,59.99,30%
user_unique_622,player_622@steam.ua,40622,Game Vol.622,In Library,29.5,5%
user_unique_623,player_623@steam.ua,40623,Game Vol.623,Installed,29.5,70%
user_unique_624,player_624@steam.ua,40624,Game Vol.624,Running,0.0,91%
user_unique_625,player_625@steam.ua,40625,Game Vol.625,Running,19.99,34%
user_unique_626,player_626@steam.ua,40626,Game Vol.626,In Library,29.5,36%
user_unique_627,player_627@steam.ua,40627,Game Vol.627,In Library,59.99,62%
user_unique_628,player_628@steam.ua,40628,Game Vol.628,Running,9.99,93%
user_unique_629,player_629@steam.ua,40629,Game Vol.629,Running,19.99,53%
user_unique_630,player_630@steam.ua,40630,Game Vol.630,Running,9.99,88%
user_unique_631,player_631@steam.ua,40631,Game Vol.631,Running,9.99,5%
user_unique_632,player_632@steam.ua,40632,Game Vol.632,In Library,29.5,7%
user_unique_633,player_633@steam.ua,40633,Game Vol.633,In Library,59.99,94%
user_unique_634,player_634@steam.ua,40634,Game Vol.634,In Library,59.99,12%
user_unique_635,player_635@steam.ua,40635,Game Vol.635,Running,29.5,6%
user_unique_636,player_636@steam.ua,40636,Game Vol.636,In Library,19.99,92%
user_unique_637,player_637@steam.ua,40637,Game Vol.637,Running,19.99,37%
user_unique_638,player_638@steam.ua,40638,Game Vol.638,Running,59.99,31%
user_unique_639,player_639@steam.ua,40639,Game Vol.639,In Library,29.5,95%
user_unique_640,player_640@steam.ua,40640,Game Vol.640,Running,19.99,7%
user_unique_641,player_641@steam.ua,40641,Game Vol.641,In Library,29.5,33%
user_unique_642,player_642@steam.ua,40642,Game Vol.642,Installed,19.99,41%
user_unique_643,player_643@steam.ua,40643,Game Vol.643,Running,59.99,78%
user_unique_644,player_644@steam.ua,40644,Game Vol.644,In Library,0.0,25%
user_unique_645,player_645@steam.ua,40645,Game Vol.645,Running,29.5,25%
user_unique_646,player_646@steam.ua,40646,Game Vol.646,In Library,19.99,95%
user_unique_647,player_647@steam.ua,40647,Game Vol.647,Running,29.5,40%
user_unique_648,player_648@steam.ua,40648,Game Vol.648,In Library,59.99,82%
user_unique_649,player_649@steam.ua,40649,Game Vol.649,In Library,0.0,81%
user_unique_650,player_650@steam.ua,40650,Game Vol.650,In Library,19.99,46%
user_unique_651,player_651@steam.ua,40651,Game Vol.651,In Library,59.99,47%
user_unique_652,player_652@steam.ua,40652,Game Vol.652,Running,59.99,2%
user_unique_653,player_653@steam.ua,40653,Game Vol.653,Installed,9.99,84%
user_unique_654,player_654@steam.ua,40654,Game Vol.654,Installed,9.99,52%
user_unique_655,player_655@steam.ua,40655,Game Vol.655,Running,19.99,87%
user_unique_656,player_656@steam.ua,40656,Game Vol.656,Running,29.5,25%
user_unique_657,player_657@steam.ua,40657,Game Vol.657,Installed,59.99,54%
user_unique_658,player_658@steam.ua,40658,Game Vol.658,In Library,0.0,97%
user_unique_659,player_659@steam.ua,40659,Game Vol.659,Installed,29.5,38%
user_unique_660,player_660@steam.ua,40660,Game Vol.660,Running,0.0,44%
user_unique_661,player_661@steam.ua,40661,Game Vol.661,Running,9.99,38%
user_unique_662,player_662@steam.ua,40662,Game Vol.662,Running,59.99,65%
user_unique_663,player_663@steam.ua,40663,Game Vol.663,Running,59.99,42%
user_unique_664,player_664@steam.ua,40664,Game Vol.664,In Library,0.0,7%
user_unique_665,player_665@steam.ua,40665,Game Vol.665,In Library,9.99,97%
user_unique_666,player_666@steam.ua,40666,Game Vol.666,Installed,19.99,89%
user_unique_667,player_667@steam.ua,40667,Game Vol.667,Running,19.99,30%
user_unique_668,player_668@steam.ua,40668,Game Vol.668,Running,59.99,10%
user_unique_669,player_669@steam.ua,40669,Game Vol.669,Installed,19.99,26%
user_unique_670,player_670@steam.ua,40670,Game Vol.670,In Library,0.0,100%
user_unique_671,player_671@steam.ua,40671,Game Vol.671,Installed,0.0,91%
user_unique_672,player_672@steam.ua,40672,Game Vol.672,In Library,9.99,26%
user_unique_673,player_673@steam.ua,40673,Game Vol.673,In Library,59.99,73%
user_unique_674,player_674@steam.ua,40674,Game Vol.674,Installed,19.99,13%
user_unique_675,player_675@steam.ua,40675,Game Vol.675,Installed,19.99,89%
user_unique_676,player_676@steam.ua,40676,Game Vol.676,In Library,59.99,47%
user_unique_677,player_677@steam.ua,40677,Game Vol.677,Running,0.0,43%
user_unique_678,player_678@steam.ua,40678,Game Vol.678,In Library,0.0,2%
user_unique_679,player_679@steam.ua,40679,Game Vol.679,Running,59.99,46%
user_unique_680,player_680@steam.ua,40680,Game Vol.680,Running,9.99,11%
user_unique_681,player_681@steam.ua,40681,Game Vol.681,Installed,9.99,46%
user_unique_682,player_682@steam.ua,40682,Game Vol.682,Running,9.99,19%
user_unique_683,player_683@steam.ua,40683,Game Vol.683,Running,0.0,72%
user_unique_684,player_684@steam.ua,40684,Game Vol.684,Installed,19.99,35%
user_unique_685,player_685@steam.ua,40685,Game Vol.685,In Library,19.99,30%
user_unique_686,player_686@steam.ua,40686,Game Vol.686,Installed,29.5,13%
user_unique_687,player_687@steam.ua,40687,Game Vol.687,Running,59.99,44%
user_unique_688,player_688@steam.ua,40688,Game Vol.688,Installed,9.99,95%
user_unique_689,player_689@steam.ua,40689,Game Vol.689,Installed,19.99,85%
user_unique_690,player_690@steam.ua,40690,Game Vol.690,Installed,29.5,92%
user_unique_691,player_691@steam.ua,40691,Game Vol.691,Running,0.0,43%
user_unique_692,player_692@steam.ua,40692,Game Vol.692,In Library,29.5,12%
user_unique_693,player_693@steam.ua,40693,Game Vol.693,Installed,19.99,86%
user_unique_694,player_694@steam.ua,40694,Game Vol.694,Installed,9.99,91%
user_unique_695,player_695@steam.ua,40695,Game Vol.695,Installed,29.5,86%
user_unique_696,player_696@steam.ua,40696,Game Vol.696,In Library,9.99,50%
user_unique_697,player_697@steam.ua,40697,Game Vol.697,Running,19.99,100%
user_unique_698,player_698@steam.ua,40698,Game Vol.698,Installed,0.0,11%
user_unique_699,player_699@steam.ua,40699,Game Vol.699,In Library,29.5,52%
user_unique_700,player_700@steam.ua,40700,Game Vol.700,Running,19.99,26%
user_unique_701,player_701@steam.ua,40701,Game Vol.701,Running,59.99,76%
user_unique_702,player_702@steam.ua,40702,Game Vol.702,Running,19.99,81%
user_unique_703,player_703@steam.ua,40703,Game Vol.703,Installed,0.0,42%
user_unique_704,player_704@steam.ua,40704,Game Vol.704,Installed,0.0,9%
user_unique_705,player_705@steam.ua,40705,Game Vol.705,Installed,19.99,32%
user_unique_706,player_706@steam.ua,40706,Game Vol.706,Running,59.99,27%
user_unique_707,player_707@steam.ua,40707,Game Vol.707,In Library,0.0,22%
user_unique_708,player_708@steam.ua,40708,Game Vol.708,Installed,9.99,57%
user_unique_709,player_709@steam.ua,40709,Game Vol.709,Running,0.0,54%
user_unique_710,player_710@steam.ua,40710,Game Vol.710,Installed,59.99,90%
user_unique_711,player_711@steam.ua,40711,Game Vol.711,Installed,0.0,81%
user_unique_712,player_712@steam.ua,40712,Game Vol.712,Installed,59.99,84%
user_unique_713,player_713@steam.ua,40713,Game Vol.713,Running,19.99,93%
user_unique_714,player_714@steam.ua,40714,Game Vol.714,Installed,0.0,20%
user_unique_715,player_715@steam.ua,40715,Game Vol.715,In Library,29.5,84%
user_unique_716,player_716@steam.ua,40716,Game Vol.716,Installed,29.5,16%
user_unique_717,player_717@steam.ua,40717,Game Vol.717,Installed,0.0,52%
user_unique_718,player_718@steam.ua,40718,Game Vol.718,In Library,0.0,1%
user_unique_719,player_719@steam.ua,40719,Game Vol.719,In Library,9.99,85%
user_unique_720,player_720@steam.ua,40720,Game Vol.720,Running,9.99,75%
user_unique_721,player_721@steam.ua,40721,Game Vol.721,In Library,9.99,2%
user_unique_722,player_722@steam.ua,40722,Game Vol.722,Running,19.99,72%
